msa,Auto + Scale,Transit Propensity,Density,Sustainable Transit,Warm Weather,Remote + Active,Network Connectivity,Network Sprawl,Cluster
"St. Cloud, MN",-0.20465000766643415,-0.08062847939628535,-0.28950877061910374,-0.02530083771340849,-1.375605571586738,0.022701901932870628,0.15679322055626468,0.8374349384051905,3
"St. George, UT",-0.4308456826425542,0.030887591177309125,-1.2669862070952431,-0.050178356812039436,0.21038635540705475,0.8982880228161536,-0.10071126765770035,-2.1019131827610007,1
"St. Joseph, MO-KS",-0.17757176121135873,-0.008547411013009121,-0.3447837572768359,-0.10017850619964713,-0.3713953186360516,-0.9399801663428359,0.8103822043896963,0.9680398118538196,3
"St. Louis, MO-IL",3.422106567346446,-0.7841332446359928,0.3435571774187887,-1.5507437583846613,-0.8426079643742858,-1.093096893366656,-0.22871316783995083,-0.8184509398716223,4
"State College, PA",-0.6189478990530735,0.04316901674388023,-0.48055501400640555,0.12481859229742805,-0.4086107874777033,2.2393699906892173,-0.5963886115275927,1.474241755077806,1
"Stockton, CA",-0.45761996537341704,-0.00393500150858353,0.5182015629742085,0.4608023734594273,0.7416646827106883,-0.0862223824166425,0.3284971611925708,-0.7532065575414814,4
"Sumter, SC",-0.3326802031479857,0.08489093378720472,0.007898059737308559,-0.07049670380818987,0.8742148975860488,-1.1645775972635062,-0.6096375246720428,0.28927748075764403,3
"Syracuse, NY",0.05243652021846815,-0.09276797773625432,-0.28308341592278613,0.023346736292368997,-1.0531635603989236,0.13655547013196168,0.7107390299921188,-0.2645197661536973,3
"Tallahassee, FL",-0.20242748652527895,-0.024144726542016066,-0.5188600114680307,0.05441592230583807,1.5965978898233097,0.24547868425933841,-0.7207670355985837,-0.25289243482603335,3
"Tampa-St. Petersburg-Clearwater, FL",1.7957245899730307,-0.6695326277091936,2.513852563893002,-0.38873589448051044,1.9083694219452012,0.8662316246285139,0.8232150916081076,0.6988526113455861,4
"Terre Haute, IN",-0.1431145447207139,-0.06677933920820338,-0.11281477516866976,-0.16985816029206435,-0.42554852147775096,-0.7863936794270047,1.2650456214884855,0.0097578164449545,3
"Texarkana, TX-AR",-0.11032618185456752,0.04654433862920628,-0.5431116990550111,-0.11570450752351659,0.7604707719847414,-1.4052286840791695,-0.2812051535280274,0.6409662621218185,3
"The Villages, FL",-0.9189769670762605,-0.03179562737097772,0.6891932994632795,-0.11187035359574167,2.356151781079164,2.2336456778245664,0.6939706401117711,-0.40785355730509393,7
"Toledo, OH",0.04014650248548268,-0.09617083036299767,0.1377376400626925,-0.19661403172132588,-0.6400561861172608,-0.5608877057245287,1.2654716175598837,-1.0724415115937533,3
"Topeka, KS",0.17335441518236067,-0.16259951609557857,-0.549118720972119,-0.25144045713600793,-0.21292094049257485,-0.6417788108735697,0.850678884478008,1.012496800921205,3
"Trenton-Princeton, NJ",-1.8162032265734496,-0.0013970924578965635,5.637097395480603,0.14390479084095778,-0.01061996078594156,1.9676138345718919,0.7613145422385253,1.8978098846487383,7
"Tucson, AZ",0.687578680937405,-0.2705176836665693,-1.2175844990853788,-0.21838911157806606,1.6284334861120033,1.1517907194910435,-0.08575720939754873,-1.14227725034447,4
"Tulsa, OK",1.2538738578015851,-0.5571844412251253,-0.4475454337623073,-0.4878844610123624,0.09052413635117693,-1.1068664527262777,-0.06099646028285331,-0.6549270318403001,4
"Tuscaloosa, AL",0.14770658501906875,-0.0775826075690766,-0.6092656354115238,-0.24455563139112738,0.8102850008087087,-1.0311673793264824,-1.4334045836462832,0.39164141033092315,3
"Twin Falls, ID",-0.11110930634884157,-0.038038431207419066,-0.8375484437620819,-0.10361021690747173,-0.8796435260615354,-0.5962543220717312,0.24385776769040052,0.08852933954463672,3
"Tyler, TX",-0.4977866138664518,0.052170758439036874,0.39755384554059203,-0.055455249576981856,0.9617127769263614,-0.6046153102387114,0.22646132761167778,0.03312629350595377,5
"Utica-Rome, NY",-0.068808177942166,-0.048863733268982544,-0.7479033562074483,-0.12128465980898318,-1.2149912734406638,-0.03234386657610497,0.3470352417358566,0.2227552289828976,3
"Valdosta, GA",-0.25423242054667167,0.04883775594958716,-0.45824076759112176,-0.08745412587819232,1.3815501831712251,-0.6451956623128654,0.30550666560904566,1.160048754233967,3
"Victoria, TX",-0.30810131421215864,0.054574728280097407,-0.9324908937997028,-0.07069854170110705,2.178145186313873,0.12158947516089026,0.3720199473332885,1.1660901119171632,3
"Vineland-Bridgeton, NJ",-0.5966268630704126,0.17620757105645138,-0.40017075329141294,0.04425306175932085,-0.04645114498820126,-0.5577253886443237,0.6797414853980425,-1.044339668770982,5
"Visalia, CA",0.09218822472545343,-0.05734777359884701,-1.2293156912981702,0.02981876144203016,-0.19391633073898962,-0.5675044708039269,0.4904367084045608,-0.31531928892073624,3
"Waco, TX",-0.1823774754713461,-0.035186610340128974,-0.03639334112021777,-0.1822856179127266,1.2144735194989202,-0.6409085707017728,0.614825426172568,0.07923063644792994,3
"Walla Walla, WA",-0.5043026999517211,0.03116268018324709,-1.1147679021033852,0.02577410156373087,-0.11357547710552744,1.6936329783671966,0.46867051422201367,1.05354483467911,1
"Warner Robins, GA",-0.7241025291689281,0.14133763029331403,0.9785340478532536,0.029875733320000375,1.0087096738760104,-1.0805869335297755,-0.6191282652926902,-0.18876351782645354,5
"Waterloo-Cedar Falls, IA",-0.2599607100501621,-0.07411416525533072,-0.29481225952504825,-0.10490642988515907,-0.9432555895259155,-0.05390835532886346,2.1392510011880215,0.4827240142492498,3
"Watertown-Fort Drum, NY",-0.29071258893296287,0.01873012442886301,-0.8389789179459712,-0.01708399514929489,-0.8959983344961814,0.4711834691914975,-0.28794939193377145,1.4176029819167082,1
"Wausau-Weston, WI",-0.018181740907177345,-0.11253168025771874,-0.6426473016428015,-0.13484112600726852,-1.4924568431912049,-0.28123492294745833,0.2440839460165935,1.061329670933725,3
"Weirton-Steubenville, WV-OH",-0.7114550715726254,0.12169067370935772,0.541188397934872,0.03242475623731776,-0.5515826374709234,-0.39343384053986014,-0.7720520049765643,-0.4238944198783248,5
"Wenatchee, WA",-0.0034637332902241794,-0.06686262048711906,-1.255143163848892,0.08187937456506536,-0.9145716044473304,0.49635545332430464,-1.009910515637345,3.0957451346580678,1
"Wheeling, WV-OH",-0.513162966608055,0.09930363301678168,0.5718179698280367,-0.027299665291628084,-0.6131286563345916,-1.1626633398447994,-1.534442391595896,-0.5046778100647847,5
"Wichita Falls, TX",-0.1340558177768406,-0.09995114748731684,-0.5499026519102529,-0.20367146096067734,1.00559525742191,0.4531424970650127,0.5825133812767559,1.1811454823966123,3
"Wichita, KS",0.617165088168885,-0.3267105634773728,-0.2495624863531301,-0.3659512730483365,-0.1364788131431741,-1.0176115472499738,0.9464066668652069,-0.05970560173481769,4
"Williamsport, PA",-0.39221130282977346,0.07676162725403134,-0.4953357457907862,0.0431220388502263,-0.7809403323063939,-0.3727508853863171,-0.31740868623268426,0.28957026662106056,5
"Wilmington, NC",-0.5034854638367837,0.04152790880985988,-0.00657472660792888,0.002647985628641727,0.9191202392817659,0.4531045660268279,-1.0531241195949008,-0.7265508488639252,5
"Winston-Salem, NC",0.11983167544272498,-0.1484270860023908,1.1703666636112393,-0.22355131051939364,0.008533865187655008,-1.0859292191536614,-1.9359661599583275,0.19746116289420085,3
"Worcester, MA-CT",0.02720195306477971,-0.14858024092033909,0.9287973160152132,-0.04970763424818256,-0.8334582043476219,0.33740535693994445,-0.26438502072712,-0.26803105711029046,3
"Yakima, WA",0.055568083720749346,-0.016342741293691034,-1.3047956559347607,-0.044245356817622046,-1.0324063449629257,-0.6390565993065157,0.11535589062242961,0.8472701129533762,3
"York-Hanover, PA",-0.5645807076013418,0.06477575627892639,1.4616215107996495,0.14939098388217822,-0.3492267018571718,-0.5636167942678654,0.6373345441307089,0.4416964691958487,5
"Youngstown-Warren-Boardman, OH-PA",-0.08206119707998162,-0.05913448241638435,0.6247526190575198,-0.1575102197669504,-0.8962520529420439,-0.9662990189605307,0.6421944314599799,-0.3698118266307915,3
"Yuba City, CA",-0.398228063112554,0.07818575836855433,-0.4674463340071604,-0.017680981676448587,0.8610009911289058,-0.2157439794587638,-0.06400553734541767,0.4588560971510413,5
"Yuma, AZ",-0.13540134826836264,0.015529310211237735,-1.5226318985528298,-0.1536161826098277,2.3922113606024618,0.2944413160855207,1.447097952185558,0.08104211487530909,3
