Urban Size,Public Transportation,Transit Alternative Fuel,Urban Density,Active Mobility,Street Connectivity,Street Compactness,Cluster
0.03129805785432071,-0.11017593712832444,-0.1976995436996321,0.6019713330741736,-0.5958091368682076,-1.2332524614994278,0.20332159329616806,1
-0.12606144461385824,0.021378339656336523,0.14274221887955413,-1.4191171580543198,-0.5077953646867138,1.2139281430710829,-0.8173470302416048,4
4.62095869914185,1.7763410626028677,2.2349710517940258,0.3617045705963534,1.2087700703052835,0.9925833825751739,-0.24073833281160334,7
-0.4051653897810264,0.001966766696768124,-0.10158395688489386,-0.2994315648941843,0.7158809070636669,-1.4757408833432957,-0.15653689192477202,4
1.0511513243603077,-0.28651201928417414,0.6922658426865526,0.7284633333090158,-0.3367490970069897,-1.2106409515837555,-0.2893584139198433,5
-0.1014160985785347,-0.020834726558055752,-0.010837183874980989,-0.14462611981002838,-0.8816202334485327,-0.9431304336752324,-0.5614983505868049,4
-0.5508105069296318,0.08317009779998963,0.26443947145513663,0.014151942876203888,-1.279056585801165,-1.0178037594137261,-0.11225565544888623,4
0.2642208333627476,0.08787605522880654,1.3423100886435795,-0.07104557334743918,0.13923842802379277,0.44577957655288775,0.755081725700703,5
-0.38745732648202114,-0.008604145604921065,-0.04801574511856846,-0.15390876475177495,-0.02652551155210996,-0.2726237240232777,-0.45030118811802344,4
-0.21068611208555116,-0.011854350005551663,-0.11442096192676857,-0.534494878597084,-0.018252523552205326,-0.24797881678201894,0.14896792030646738,4
0.15549877291834813,-0.1723312465034612,-0.35036975922720714,-0.07225311070474486,0.745616473111205,-0.1354291015339726,0.9890804146207798,5
-0.28728276209737114,-0.02620724960401554,-0.1389209053101215,-0.07738453453797998,0.13640329681928226,-0.8285965970023426,-0.6505130443008462,4
0.7769923798318976,-0.29625105055041534,-0.8137569150546915,0.518021692547275,0.005395369680124505,-0.73750687578731,-0.26582077167779583,1
0.01253240702962665,-0.052758581573022226,-0.3031658282781696,-0.4497010886366738,-0.11059593490067758,-0.42360541427255827,-0.020014098309698573,4
-0.708050026658749,0.03686606276763007,0.008242699841889954,0.2593611600626086,-0.4900391563102225,1.1668224284163393,0.4315487001174142,4
1.2535562612971831,-0.3889108749088014,0.20949950196980263,0.5060770993595228,0.18183381302961713,0.09351587526119404,0.11971724444370577,5
-0.16252922414652599,-0.01849013368262816,0.021456586067344068,-0.4995157172644572,-0.6978896450523648,1.4179571654107321,0.9957866450415149,1
-0.8322733828314443,-0.02393092481847055,-0.3618402233327387,-0.522934238442278,3.8914943339918704,-1.0910783403146158,-0.2638083962394924,3
-0.13438097954303954,-0.020343205493246936,-0.21955085533818355,-0.7081735481979772,-0.06631295443430006,-0.5418238047299342,1.2253376676930021,1
-0.5955953440286772,0.08775717956827826,0.16280836761184345,-0.10625068666304452,-0.6958672589450737,-1.405846043432415,0.12779782977189247,4
7.309610726573905,-1.4084199261369372,-0.19798236528607494,1.224500571843608,-0.5505095626251467,0.7314218457767275,-0.44548566026702036,7
-0.6142245862831963,0.11016695217245405,0.4344466137402101,0.21077746936620723,-1.8148270841637877,-1.36475377571845,-0.19369115571425452,4
-0.44174496364220495,0.019142359025905435,-0.027745204795583095,-0.16853082323980578,-0.3739057563412825,0.7432296609917369,-0.6424045538145704,4
-0.1898659602442031,0.012098561369005632,-0.12938746136261897,-0.6444702706155019,-0.5961298457195705,-0.9747801713687043,1.0684484436814048,1
-0.025733677991257017,-0.0773657581513421,-0.15299710203053585,-0.075275037259744,-0.6076431743720562,0.7833792437842593,0.05848680856917361,1
-0.2979835568674889,-0.11497883675606539,-0.026141053057545785,1.9140924775077288,-0.32540349106161254,0.4737631791983079,0.341176622657383,5
-0.29979496225406105,0.04850361446311829,0.1735969259822528,-0.14319674339997637,-1.7503931017660213,-0.39783327938594293,-0.2794779576780933,4
-0.6173432259022194,0.03575987008254067,0.01701228746051435,0.30886082349002064,-0.7188937847772744,1.1273300343546844,0.06877180422002967,4
-0.01720893656888345,-0.11262842193474273,-0.2108572417449583,0.06742828881700239,0.2428193883925604,0.35139513800843086,1.3675255939778979,1
0.3975936243042204,-0.1969077133900355,-0.37883493915235866,-0.05695753344537176,0.010321500144716451,1.1866755333723018,-0.27207774128401496,1
2.4955013199768272,-0.5651168078773997,1.3837335931129404,1.9372570388489323,-0.6645773070475575,1.263065919760689,0.05207463746468094,7
-0.1318542149827394,-0.002913689715774534,-0.08671604357043597,-0.2909453398056815,-1.4148705534323793,0.6128404500449764,-0.26816345584115486,4
-0.7112457613550579,0.08964116586294266,0.42404575003631806,-0.3044320883230587,-0.45490905042616847,0.07034752849039642,0.7926833175503626,1
-0.6331080369478578,0.04491998910755449,0.06724285434836205,-0.08190786555644561,-0.03939101190200169,-0.029602321908376857,-0.0753929046848098,4
0.8192554303916197,-0.1948481239954939,-0.7586910766610857,-1.1952170618503544,0.16284132789089945,-0.887466011738645,-1.846157545977396,1
-0.0717776934386005,-0.1420071454079645,-0.3416615819313691,0.575294710324519,1.3497491887636006,-1.298119037309812,-0.26519017173776643,5
-0.7736821840050128,-0.012045593337625265,-0.19384569727072837,1.5481862777849198,-0.06245960050495392,-1.0531489429744925,-0.177172648091824,4
-0.23858031274521294,-0.05561006792383921,-0.20954724760409849,-0.19807012215370673,0.23976851600582058,0.6260743199767779,-0.9520518280339503,4
-0.07337436852980032,-0.0012094753174402562,-0.04975982897429254,-1.644561026694082,0.2758423938761049,1.5373109120000639,-0.40292907873155576,1
0.5468422109785391,-0.15099493324462013,-0.2622521209284415,-1.06607198248068,-0.30423266493395584,1.2974316891940234,0.9991819459624223,1
-0.41208544210333387,0.05353436047110732,0.22019951444892633,-0.08985137056404317,-1.0211286905259296,-1.336500360083524,-0.6579539239649264,4
-0.8445220703057043,0.017094852500724463,0.038536980694054083,1.3529411273507956,-0.7184482184908108,0.4871373469357773,0.30350867076570864,4
-0.7178129160195321,0.054450122755355074,0.10689118096180965,0.23368192020151782,-0.3139020783007032,0.49514462192856723,-0.2074471158989603,4
-0.2803977376209287,-0.007215690744139622,0.03223828434141156,-0.5464818375823988,-0.6020531816197344,2.2266256118472962,-1.2949170505126115,4
-0.38285001211321906,0.027807219422351512,0.025259329492065195,-0.814732313105227,0.0993078856589412,1.736682015076283,0.8512334246158422,1
-0.06843276826182623,-0.06714572057676767,-0.28175660298051286,-0.9475723357734565,1.9547628322406725,-1.3656471226091795,-0.5518256054789662,4
-0.2601805634949794,-0.022524708896867557,-0.06651531926664347,0.33211201026781123,-0.9363603513534352,-0.029766261029741125,0.11781620308310325,1
0.035536595027922266,-0.09533038556058702,-0.12294350452689716,-0.7158300912943002,0.1076731832680951,2.3406930305045637,-1.6976739714550977,1
0.28501626591808404,-0.021936827328079646,-0.05730457570758776,-1.137282423594526,-1.252256698719641,-1.2551945391464057,-1.8780361992231698,4
-0.196174703658209,-0.06665460927775413,-0.13570569540471558,0.7787092506534914,-0.4870067867016032,-1.1984176162142528,0.24412539142234457,1
0.23356993233056833,-0.1453694600653134,-0.4160304583191552,0.3466056962589268,-0.6531951067787375,-1.0724487157765468,-0.02889839828931108,1
0.5596125453910128,-0.18892079766788955,-0.3944192185029796,-1.4739270576599683,1.876154423572019,-0.9813636603016682,-5.163264049927865,1
-0.8778932923176045,-0.003900281832460599,0.329545982335474,1.8875673755184796,-0.8795624116688594,0.6931787558924637,0.27979727090090256,1
-0.27219897495067535,-0.00332454674631031,-0.1390402629258066,0.45091078606873214,-1.2616798952485209,-0.8325834075942483,-0.12794237418023713,4
-0.2871712859257959,0.021605492594216562,-0.07085119603963215,-0.07269551994009063,-1.3179779939974137,-0.2714821666453965,0.38245939271834284,4
-0.5072577652056512,0.033392509627700115,0.1421503518779329,-0.10849805782493101,-0.540103987196755,0.3180642568193271,-0.7090267965835537,4
-0.26996696210159743,-0.07339225014209905,-0.35848155363790135,-0.8845615453883361,2.0069187675101445,-0.22027387292389053,1.0844683568682334,1
0.03285234333483814,-0.03421416578211078,-0.1804534847005736,-0.23633707561178355,-1.2130704867181747,-0.6279407815822202,-0.3402294665122474,4
-0.5134472914313553,-0.03735503420324908,0.025682662823669156,1.1762973214298218,-0.7945785849480476,0.29156766201522766,0.19742885696177315,1
0.5490408449129107,-0.14497974944145198,-0.12468250552412173,-1.0700647309431102,-0.22784740869425574,1.3126706772195478,0.7157095664141859,5
-0.6445005009055016,0.05255984717384999,0.0963077321719949,0.8299602514870112,-1.6682930126244258,-0.006319092814764132,0.032853735292973696,4
-0.020821860410554817,-0.08386994192824743,-0.5388968206775587,-0.45734481749824535,0.8854397036179539,-0.05046069241514299,0.3890573728666723,5
-0.9246747285285288,0.041379478764460895,0.16826581089245773,1.6326684600593884,-0.8517003465103613,-1.497565045433736,-0.07794689827611259,4
-0.6753614687821032,0.01797462905764287,0.10375940695557144,0.5814510790921259,-0.23350250725015192,-0.14749354333738432,-1.1067267013289408,4
-0.28294384483900453,0.036627932402701256,0.11492674226020112,-0.5525589811205873,-0.42550476365440476,-1.1779926821103885,-1.0239594292755965,4
-0.6677989094097014,0.08781171454241797,0.25573766445995083,0.44382832109112275,-1.4896961887300506,-0.6986825734928716,0.11656774047660777,4
0.2963890961843931,-0.15487190516808133,-0.1395509552353295,-0.7393588586820654,0.1962800558392617,2.457456242187224,-4.7198461473517614,1
-0.08122928903627165,-0.03488375686921348,0.007109339584353447,-0.6412588367420813,-1.0085804135568894,2.5694731254708003,-1.7676021863201345,4
-0.30345340086060707,0.0352288471974473,-0.04419422678812379,-1.4684051889489553,0.8211993419704097,-0.6447708731244458,0.4996325363825478,1
0.24182856818224407,-0.19961641802803154,0.04383702134517013,0.941163525574142,-0.23621112135236252,-0.1806496428515812,-0.3848167606506198,5
-0.44765126348114387,0.08997738887583968,0.3557060325067942,-1.2432205547582227,0.43853026142906226,-2.0821148777220073,-1.0865638048027368,4
-0.12352653989247821,0.022162450318530157,0.22056408139311928,-1.4433007601873917,-0.24995784336812574,0.8730334564844119,-1.6820369817076357,4
-0.14943029932059024,-0.07222495567961507,-0.11988966383193725,0.14690187181892822,-0.3902435706687638,0.41397210179421834,-0.6206931662563717,1
0.039376623257389276,-0.152126612683564,-0.09880876069890764,1.286721743863759,-0.6443096667299556,-0.9161881766925867,-0.1957634954523975,1
-0.704179632076412,0.059953082792828,0.10723755602670154,0.317337045387475,-0.3270343963393792,-0.6407331020066952,0.47286047577860546,4
0.6147660320114854,-0.2938631845225681,-0.5539241784908517,1.260829254436378,-0.712906590063961,-0.8125449027633319,-0.1389975650927186,5
0.25359344044038534,-0.07982043712491549,-0.3972031775249073,-0.4471052824672177,-0.9485333803697337,-0.6922870807343415,1.0173086593651273,1
-0.5454812286251984,0.010953257789373432,0.08185252294788684,0.7566623260885998,-0.5600890974077248,-1.3802784449504741,-0.24895617448441895,4
-0.37103605044693966,0.028874420033126097,0.2845613042507756,-0.6401606683004334,-0.4443777468813664,0.8788888232447251,-0.9844114420767254,4
-0.22553416495267514,-0.06167825028346866,-0.3459201224967607,0.9032759771592593,0.5408664893141458,0.4554031010586866,0.11727392743472265,5
-0.3259276647627942,-0.13095938257841327,0.4132668436642758,2.079667049274498,0.33283896076978187,-0.15481638930608807,-0.3226598531754782,5
-0.120228573262745,-0.018282296136761883,-0.24384712531098685,-0.3006629575155943,-0.6449959447410624,-0.4762774279760857,-0.17347899187322363,4
-0.1569225869522092,-0.04198111612267689,-0.11401918778342243,0.7968547724476631,-1.2856697699646626,-2.253818989175988,-0.1010390269252468,1
-0.31758192286061426,0.005388453341798608,-0.19375801319401753,-0.43439408698038195,-0.01959017371496192,-0.7731932258891723,1.0942538960822006,1
-0.4489966304110541,0.06735149201800195,0.19751861331093482,-0.33209738817779066,-0.7335407056529798,-1.056161333581678,-0.8019928336558674,4
-0.5490621002740219,-0.03990710706837396,-0.43808332883225465,0.8975462870991013,-0.10804169165252417,0.13878678414064416,0.8958391780197341,1
-0.5832025192598136,0.03985421870649135,-0.10072524731252704,0.656132709918886,-0.9683220254844516,-1.1251117398199242,0.34750514540820643,4
6.065952868882032,-1.237262146380036,0.7193510177002886,0.252226051537969,-0.5169394491282425,0.36348122269002064,0.18054630456758974,7
0.10112925413278176,-0.05218712669651034,-0.23702360948201026,0.18938522849241454,-1.2324656893975579,-1.8046146164457353,-0.3632860193103348,1
-0.08032273322771719,-0.1118094408519345,-0.35966072749059436,1.0913043433359304,-1.000386249711226,-1.1706114282076427,0.8540062975440741,1
0.023703772922484753,-0.0181661632902614,-0.09106609315599118,-1.3838776379548436,0.24989665800498032,-0.4252825254136274,-1.1716679711315243,4
1.6122682637027204,-0.550618384336355,-0.053726559306209454,1.1812462778045563,-0.3130058229765296,0.11977819129562965,0.07925176157003386,5
-0.5498379563411062,-0.0651849903286659,-0.35778011060446274,-0.12584092077388362,2.4589150761687404,0.6833118536974159,-0.9151697597257356,4
-0.8983180993902133,-0.10728837445257633,-0.5993564096791442,0.3944621059598878,5.00229852124732,0.22569347456594321,-2.006437708884982,3
-0.4604241657652505,-0.2738644398677184,-1.3399117182375821,4.176426662552432,-0.860454559371963,1.2852234319446572,0.03903279569834252,3
0.9643490052065413,-0.22134045601837882,-0.7964651489437469,-0.3271050459676663,-1.412494936638491,-0.9989990205099966,-0.27262878082057435,1
-0.21158345188297067,-0.0023321982114026217,0.0297222922571444,-0.1690935111408301,-0.8117742207395634,-0.16115965042135272,-1.13004076585255,4
0.8994003454841529,-0.303720776671158,-0.12028530050287484,0.23518462678428598,0.24507205399686838,-0.23381753972950214,1.0251772702870439,5
-0.673649079844798,0.04881368802961002,0.007081045935040803,-0.09806298045786385,0.6756693412636644,-1.6547769054979367,0.6217715549365956,4
-0.5630976366984843,0.0104733500854602,0.017209236332619407,0.26104194471112063,-0.6532334197291659,1.499377512090054,0.14919966467749315,4
-0.07561242531415852,-0.0034902935749084804,0.13140254813745578,-0.3773261660614727,-1.013127551500091,-1.074002708808268,-2.0966352756436355,4
-0.5893790149638931,0.0400804351521277,0.09046496972593074,0.6492995248242313,-0.8982768911099442,-1.3357199724410016,0.24829772726225413,4
-0.6424795794655163,0.03534666969032221,-0.09667400636905416,0.4149847252520598,-0.32467341265901456,-0.03937486062173211,0.58650388630712,4
-0.248194498659431,0.026188094471268644,0.09524942532503891,-0.06504117982447673,-1.3834301716389172,-0.7445140911933161,-1.0245100860053282,4
-0.29489772066215636,-0.03979782408822009,-0.2804229008773933,0.39834083653023344,-0.773966646787329,0.6067392351885741,-0.026742816297212937,4
-0.5840382294677892,0.15144140732183697,0.37877434760506334,-1.8335586576233758,0.3878907453476066,-1.112370888003492,1.4528571813703908,1
-0.8206177464259877,0.008234161070518366,0.05634091038770839,1.034474994537198,0.07285159426436581,0.4880095240103527,0.21642314723192776,4
-0.5626687409535722,0.011009241558334867,0.011477808606949427,0.032327056830090004,-0.07355407955044327,1.5174206570128694,-0.5834926481890839,4
3.0335371605865378,-0.7827866669689536,-1.6570738512837013,0.3668532034352225,-0.20354751661870057,0.486784067380946,0.24073608874227442,7
-0.2579653827075878,0.027216090872112672,0.8737328585082007,-1.3750171943051268,-0.26517594642391756,2.4290922819394623,-3.1547416222475513,1
0.02800631925184973,-0.06333814594217825,-0.18668693596539543,-0.5651461778631814,-0.25646589839209405,0.49611321513114304,0.4632883130361567,1
-0.5608930395837562,0.0022309916403255208,-0.21720760836035294,0.10846456304026246,1.158149236633903,-1.8343441333589199,-0.09563383028328809,4
0.683133805262711,-0.25494210574966286,-0.5446997622275682,0.6729310647203,-0.6503809740306993,-1.3180725113301615,-0.04365822081657003,1
-0.7864027825225351,0.03616997778105947,0.08953910320260819,0.6251898858342886,-0.7371683655853308,1.7416845546724893,0.05366133124474434,4
-0.5008980010883365,0.02254216486172051,-0.017546510125285603,-0.35326548218335824,0.28149772516536015,-0.0029034629126560682,-0.07495353352329702,4
-0.3033199868255543,-0.05694848557409981,-0.22225492743968422,0.017162285695937973,0.6114664078463463,0.5050068088711961,-0.9595860704138166,4
-0.002295251171861315,0.04146923002479219,-0.01872303233861713,-2.072199134278703,-0.18981151017152978,0.2825327033621622,1.207076349707132,1
0.04398590401729972,-0.08324728427930521,-0.11984671654744798,0.0457352299323345,-0.7563532326359665,0.4009324165213381,1.4488592100031554,1
-0.6738923986936652,-0.06287952377413433,0.08620799199288419,1.58638411724363,0.3160039786717001,0.6446623826733929,-0.4177128543414568,5
-0.2744780265118831,-0.05460349334407735,0.09871247139194506,-0.1855547922899359,0.6498949026304482,1.2912557254485368,-0.16626825297162345,1
0.1304617214922108,-0.06896701842830016,-0.15260366579132156,-0.7850058894583898,-0.5388402928462527,1.2834274920950486,-1.425190732527968,4
0.8734265891092536,-0.1393967145380737,1.201716744102598,-1.5724052850622303,0.10387597466135583,-0.2810355944085384,2.4502050315956145,5
-0.8049155410641168,-0.002116662969234227,-0.10439679634012529,0.4731770106884545,1.0952035549543289,0.2971829389121813,-0.2878072227255145,4
-0.23955857431878833,-0.08693106116894883,-0.4599730762242151,-0.32414277721261103,1.1530596820320924,1.4328706560540057,-0.9699127998046815,4
-0.8684590453709935,0.023498363157338796,0.03123322405443532,0.8664790008878147,-0.1353312976675209,0.9526577418585799,0.24885331028051838,4
-0.33676222747574247,0.05256923678594369,0.22629080234492993,-1.1923604580093947,0.06019277664219081,-0.22496489593447092,-1.166871361312709,4
-0.7711583104906631,0.06779117101017221,0.09484491388673465,0.35981513302953827,-0.11347095150639348,-1.2638307274790126,0.16467474996417938,4
-0.3982262542616142,-0.03301971351326454,0.09969602811327645,0.32960900239020435,0.14380635671657452,-0.4555219154021411,0.6374787129089047,1
-0.7514260741174617,0.03336101797564693,0.014853536914675109,0.7037916335711061,-0.7347327839380711,1.3234485858551965,0.2021784163948633,4
-0.3045291838995152,-0.08335175482124486,-0.25035557529478075,0.23611014452329598,0.12347780128458616,1.900099407561606,0.3350998082376045,1
0.9458332790156972,-0.26911286751769703,-0.8789977716700612,0.24300317102137786,-0.9904403344080526,-0.7691732994167223,0.040206934451340395,1
-0.38565988878164065,0.023484732024411405,-0.014525566778051266,-1.0420451693365602,0.8292442069899437,-0.3272357774562939,-0.28695734969203596,4
0.101958800720131,-0.05410910291082373,-0.1899447245328912,-0.32690594124648586,-1.2094482906344342,-0.024988353080875287,-0.4520688387327839,1
-0.4481667407070936,0.10997780197163244,0.4058312436239524,-0.8917386987324828,-0.8685437498984012,-1.3361664012999115,-0.3782495448599266,4
0.2132481514332964,0.7998165092758859,15.67596107996929,1.1181043266999495,-0.44387390744823774,-0.04163160085779797,-0.9921738335832424,6
0.6238427770776058,-0.2356369255707761,-0.09512797603842311,0.7353485532489037,-0.2606889846226765,-0.8751964438672951,0.2038961801016952,5
0.15933412423696838,-0.12217768227142017,-0.4354968643282453,-0.19647081811866957,-0.5624521564345116,1.7260982104942357,-0.4077820000010375,1
-0.25073676054375876,0.023157619336411986,0.011183262872228346,-0.32127589617509544,-0.7911082639099043,-0.36690128261842697,-0.0771859764897912,4
-0.22916268067471668,0.010089361259896526,0.09130263818965761,-0.9835606922855176,0.05402415319257798,0.17488210605555493,-1.131523562448113,4
0.29638492991030285,-0.2433641081085217,-0.8023830993811871,0.17622197966588704,2.0364187331947257,0.5313221165562616,-0.32087935723084365,5
-0.6348864628742831,-0.05769954236470815,-0.03722204488120694,1.1631331782737218,0.2079875152446607,0.3201876371624695,0.3302684842037122,1
-0.2696460375943176,-0.046069220204909736,-0.288721911649303,-0.5009667719802067,0.8954767470627552,0.07380184444261784,-0.7491784957266754,4
-0.37299162101457817,-0.04057818743644566,-0.15725742993618788,-0.2133988368718743,0.7521255042307796,0.4806150513842534,-1.4909568823757642,4
-0.6971299390023673,0.06402216099764058,0.18171373041449324,0.6258177929632336,-1.224479529979222,0.08846478033355114,-0.08624207686025201,4
