"Label (Grouping)","Total:","Total:!!Car, truck, or van:","Total:!!Car, truck, or van:!!Drove alone","Total:!!Car, truck, or van:!!Carpooled:","Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Public transportation (excluding taxicab):","Total:!!Public transportation (excluding taxicab):!!Bus","Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Bicycle","Total:!!Walked","Total:!!Taxicab, motorcycle, or other means","Total:!!Worked from home","Total:!!Male:","Total:!!Male:!!Car, truck, or van:","Total:!!Male:!!Car, truck, or van:!!Drove alone","Total:!!Male:!!Car, truck, or van:!!Carpooled:","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Male:!!Public transportation (excluding taxicab):","Total:!!Male:!!Public transportation (excluding taxicab):!!Bus","Total:!!Male:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Male:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Male:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Male:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Male:!!Bicycle","Total:!!Male:!!Walked","Total:!!Male:!!Taxicab, motorcycle, or other means","Total:!!Male:!!Worked from home","Total:!!Female:","Total:!!Female:!!Car, truck, or van:","Total:!!Female:!!Car, truck, or van:!!Drove alone","Total:!!Female:!!Car, truck, or van:!!Carpooled:","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Total:!!Female:!!Public transportation (excluding taxicab):","Total:!!Female:!!Public transportation (excluding taxicab):!!Bus","Total:!!Female:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Total:!!Female:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Total:!!Female:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Total:!!Female:!!Public transportation (excluding taxicab):!!Ferryboat","Total:!!Female:!!Bicycle","Total:!!Female:!!Walked","Total:!!Female:!!Taxicab, motorcycle, or other means","Total:!!Female:!!Worked from home"
"Scranton--Wilkes-Barre, PA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","257,566","231,031","204,457","26,574","20,770","2,617","3,187","2,264","2,103","130","13","0","18","450","7,514","2,165","14,142","133,768","121,727","107,128","14,599","11,484","1,253","1,862","933","875","36","4","0","18","328","3,962","1,043","5,775","123,798","109,304","97,329","11,975","9,286","1,364","1,325","1,331","1,228","94","9","0","0","122","3,552","1,122","8,367"
"    Margin of Error","±1,994","±2,055","±2,068","±1,324","±1,139","±404","±368","±342","±338","±75","±15","±26","±21","±152","±708","±346","±1,100","±1,447","±1,477","±1,603","±1,032","±911","±263","±313","±226","±217","±34","±6","±26","±21","±120","±558","±193","±590","±1,188","±1,373","±1,391","±717","±636","±270","±224","±246","±241","±70","±14","±26","±26","±97","±435","±218","±767"
"Seattle-Tacoma-Bellevue, WA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","2,038,741","1,522,181","1,322,644","199,537","152,498","25,761","21,278","185,672","159,595","7,754","10,262","6,191","1,870","19,767","80,637","24,851","205,633","1,112,610","832,108","725,160","106,948","80,426","13,632","12,890","99,847","85,242","4,278","5,496","3,510","1,321","15,065","47,248","15,559","102,783","926,131","690,073","597,484","92,589","72,072","12,129","8,388","85,825","74,353","3,476","4,766","2,681","549","4,702","33,389","9,292","102,850"
"    Margin of Error","±7,247","±8,134","±7,761","±4,030","±3,676","±1,673","±1,513","±3,678","±3,259","±795","±764","±853","±348","±1,164","±2,947","±1,519","±3,747","±4,613","±5,679","±5,294","±2,846","±2,602","±1,103","±1,051","±2,635","±2,301","±586","±501","±610","±298","±1,016","±2,074","±1,180","±2,080","±5,321","±5,099","±4,956","±2,599","±2,270","±943","±792","±2,159","±2,066","±478","±591","±414","±182","±544","±1,619","±974","±2,810"
"Sebastian-Vero Beach, FL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","59,079","51,997","47,416","4,581","3,334","958","289","263","214","26","23","0","0","373","382","955","5,109","29,578","25,837","23,120","2,717","1,832","718","167","135","86","26","23","0","0","290","183","643","2,490","29,501","26,160","24,296","1,864","1,502","240","122","128","128","0","0","0","0","83","199","312","2,619"
"    Margin of Error","±1,585","±1,577","±1,670","±766","±616","±349","±230","±216","±209","±42","±35","±34","±34","±202","±194","±332","±717","±1,048","±1,092","±1,064","±545","±370","±319","±107","±123","±116","±42","±35","±34","±34","±195","±94","±264","±449","±1,237","±1,294","±1,356","±453","±403","±123","±197","±176","±176","±34","±34","±34","±34","±74","±174","±171","±500"
"Sebring-Avon Park, FL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","33,657","30,191","26,737","3,454","2,841","425","188","247","221","20","6","0","0","224","678","549","1,768","17,104","14,953","13,178","1,775","1,533","118","124","193","184","9","0","0","0","185","439","369","965","16,553","15,238","13,559","1,679","1,308","307","64","54","37","11","6","0","0","39","239","180","803"
"    Margin of Error","±1,227","±1,213","±1,238","±526","±467","±187","±92","±156","±151","±38","±11","±34","±34","±134","±211","±195","±455","±806","±803","±816","±344","±310","±82","±76","±141","±141","±17","±34","±34","±34","±115","±167","±149","±337","±760","±774","±804","±327","±277","±157","±55","±44","±39","±21","±11","±34","±34","±81","±108","±108","±247"
"Sheboygan, WI Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","58,698","53,335","48,774","4,561","3,615","602","344","229","217","0","7","0","5","419","1,172","466","3,077","31,348","28,450","26,033","2,417","1,903","282","232","98","93","0","0","0","5","271","629","390","1,510","27,350","24,885","22,741","2,144","1,712","320","112","131","124","0","7","0","0","148","543","76","1,567"
"    Margin of Error","±801","±884","±952","±619","±546","±139","±127","±93","±91","±22","±10","±22","±9","±160","±216","±114","±424","±525","±586","±673","±445","±397","±98","±119","±53","±52","±22","±22","±22","±9","±124","±172","±106","±310","±586","±640","±684","±340","±294","±93","±46","±63","±62","±22","±10","±22","±22","±80","±137","±42","±270"
"Sherman-Denison, TX Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","61,681","55,771","48,999","6,772","5,503","609","660","193","141","0","0","52","0","123","854","665","4,075","32,441","29,551","25,974","3,577","2,927","157","493","185","133","0","0","52","0","68","475","476","1,686","29,240","26,220","23,025","3,195","2,576","452","167","8","8","0","0","0","0","55","379","189","2,389"
"    Margin of Error","±1,021","±1,194","±1,229","±785","±742","±207","±261","±182","±160","±33","±33","±73","±33","±72","±234","±233","±674","±707","±808","±831","±472","±458","±104","±195","±182","±159","±33","±33","±73","±33","±53","±167","±162","±423","±747","±869","±877","±522","±488","±169","±124","±13","±13","±33","±33","±33","±33","±51","±140","±113","±443"
"Shreveport-Bossier City, LA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","169,386","156,908","143,211","13,697","10,954","1,705","1,038","2,079","2,063","0","0","0","16","281","2,075","2,060","5,983","86,971","81,246","75,010","6,236","5,389","420","427","837","821","0","0","0","16","213","1,242","1,112","2,321","82,415","75,662","68,201","7,461","5,565","1,285","611","1,242","1,242","0","0","0","0","68","833","948","3,662"
"    Margin of Error","±2,695","±2,823","±2,765","±1,278","±1,136","±457","±299","±522","±526","±32","±32","±32","±24","±119","±443","±505","±843","±2,039","±2,020","±2,038","±730","±650","±150","±201","±279","±280","±32","±32","±32","±24","±106","±319","±339","±388","±1,673","±1,740","±1,747","±883","±794","±408","±196","±444","±444","±32","±32","±32","±32","±57","±267","±339","±697"
"Sierra Vista-Douglas, AZ Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","47,285","41,475","37,189","4,286","2,875","702","709","236","236","0","0","0","0","169","1,439","1,133","2,833","26,905","23,304","20,910","2,394","1,511","311","572","185","185","0","0","0","0","76","789","717","1,834","20,380","18,171","16,279","1,892","1,364","391","137","51","51","0","0","0","0","93","650","416","999"
"    Margin of Error","±1,067","±1,137","±1,118","±523","±415","±202","±286","±106","±106","±31","±31","±31","±31","±84","±255","±358","±364","±787","±834","±864","±424","±265","±133","±284","±88","±88","±31","±31","±31","±31","±46","±199","±240","±269","±836","±793","±708","±322","±280","±150","±66","±39","±39","±31","±31","±31","±31","±67","±184","±205","±184"
"Sioux City, IA-NE-SD Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","72,509","66,685","59,417","7,268","5,718","986","564","625","620","0","0","0","5","71","1,542","339","3,247","38,788","35,791","31,938","3,853","2,927","594","332","165","165","0","0","0","0","67","758","232","1,775","33,721","30,894","27,479","3,415","2,791","392","232","460","455","0","0","0","5","4","784","107","1,472"
"    Margin of Error","±939","±958","±1,083","±738","±663","±292","±170","±195","±196","±29","±29","±29","±8","±57","±303","±119","±457","±681","±655","±760","±460","±401","±219","±134","±96","±96","±29","±29","±29","±29","±57","±203","±91","±309","±652","±704","±694","±462","±402","±143","±90","±195","±195","±29","±29","±29","±8","±5","±184","±57","±259"
"Sioux Falls, SD Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","143,575","130,571","119,541","11,030","8,350","1,513","1,167","641","641","0","0","0","0","338","3,279","757","7,989","74,641","68,434","63,118","5,316","4,063","674","579","303","303","0","0","0","0","275","1,668","546","3,415","68,934","62,137","56,423","5,714","4,287","839","588","338","338","0","0","0","0","63","1,611","211","4,574"
"    Margin of Error","±1,332","±1,397","±1,550","±875","±744","±348","±329","±246","±246","±23","±23","±23","±23","±119","±483","±217","±646","±854","±890","±1,014","±537","±432","±205","±204","±161","±161","±23","±23","±23","±23","±98","±367","±184","±394","±1,024","±1,190","±1,200","±537","±483","±231","±194","±179","±179","±23","±23","±23","±23","±55","±346","±91","±552"
"South Bend-Mishawaka, IN-MI Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","150,416","132,939","120,686","12,253","9,714","1,466","1,073","1,666","1,472","17","104","63","10","792","5,487","1,224","8,308","77,803","69,785","63,549","6,236","4,965","755","516","786","652","11","74","39","10","463","2,839","732","3,198","72,613","63,154","57,137","6,017","4,749","711","557","880","820","6","30","24","0","329","2,648","492","5,110"
"    Margin of Error","±1,708","±1,899","±1,909","±889","±788","±348","±233","±351","±344","±20","±72","±64","±16","±189","±513","±255","±770","±1,199","±1,430","±1,440","±602","±508","±272","±185","±247","±222","±18","±60","±54","±16","±122","±355","±188","±454","±1,264","±1,260","±1,280","±515","±469","±185","±142","±261","±259","±9","±36","±36","±29","±124","±366","±201","±673"
"Spartanburg, SC Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","142,893","133,281","119,737","13,544","10,839","1,676","1,029","474","384","13","41","0","36","116","1,517","1,201","6,304","74,861","69,912","62,960","6,952","5,513","817","622","305","258","5","41","0","1","60","914","717","2,953","68,032","63,369","56,777","6,592","5,326","859","407","169","126","8","0","0","35","56","603","484","3,351"
"    Margin of Error","±1,611","±1,908","±1,951","±992","±901","±263","±265","±210","±172","±20","±62","±31","±55","±86","±264","±343","±709","±1,357","±1,443","±1,465","±697","±698","±204","±223","±188","±163","±11","±62","±31","±3","±60","±250","±297","±396","±1,320","±1,392","±1,359","±520","±494","±175","±159","±99","±70","±16","±31","±31","±55","±58","±174","±180","±516"
"Spokane-Spokane Valley, WA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","253,022","216,512","192,765","23,747","18,829","2,983","1,935","5,914","5,896","0","2","0","16","1,036","6,800","2,636","20,124","132,502","114,213","102,571","11,642","9,674","1,334","634","2,989","2,971","0","2","0","16","769","3,845","1,756","8,930","120,520","102,299","90,194","12,105","9,155","1,649","1,301","2,925","2,925","0","0","0","0","267","2,955","880","11,194"
"    Margin of Error","±2,716","±3,002","±2,964","±1,306","±1,234","±437","±454","±594","±594","±30","±5","±30","±17","±259","±781","±499","±1,312","±1,776","±1,928","±1,847","±980","±938","±263","±192","±363","±361","±30","±5","±30","±17","±235","±560","±403","±717","±1,782","±1,963","±1,944","±800","±727","±290","±360","±440","±440","±30","±30","±30","±30","±90","±370","±229","±914"
"Springfield, IL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","98,086","87,647","80,783","6,864","5,620","734","510","1,020","963","57","0","0","0","489","1,419","1,159","6,352","48,937","43,782","40,764","3,018","2,603","275","140","600","556","44","0","0","0","397","742","724","2,692","49,149","43,865","40,019","3,846","3,017","459","370","420","407","13","0","0","0","92","677","435","3,660"
"    Margin of Error","±1,128","±1,277","±1,288","±615","±496","±142","±268","±213","±207","±43","±28","±28","±28","±174","±237","±372","±620","±854","±919","±943","±325","±328","±94","±74","±165","±157","±39","±28","±28","±28","±154","±187","±328","±431","±863","±950","±957","±435","±317","±124","±253","±134","±130","±19","±28","±28","±28","±65","±161","±141","±462"
"Springfield, MA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","328,928","280,526","255,876","24,650","19,182","3,114","2,354","6,987","6,733","152","102","0","0","1,508","13,673","3,371","22,863","163,385","141,276","129,348","11,928","9,134","1,674","1,120","3,566","3,451","75","40","0","0","1,032","5,442","1,803","10,266","165,543","139,250","126,528","12,722","10,048","1,440","1,234","3,421","3,282","77","62","0","0","476","8,231","1,568","12,597"
"    Margin of Error","±2,423","±2,709","±2,964","±1,359","±1,231","±484","±537","±856","±864","±83","±68","±31","±31","±297","±800","±512","±1,512","±1,542","±1,645","±1,857","±897","±837","±354","±347","±720","±722","±68","±42","±31","±31","±280","±458","±308","±876","±1,683","±1,898","±1,998","±865","±698","±298","±291","±447","±444","±61","±53","±31","±31","±149","±598","±382","±1,070"
"Springfield, MO Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","215,672","196,352","176,603","19,749","16,094","2,109","1,546","1,296","1,249","2","45","0","0","602","3,886","1,870","11,666","113,438","102,748","92,635","10,113","8,406","825","882","828","781","2","45","0","0","502","2,021","1,277","6,062","102,234","93,604","83,968","9,636","7,688","1,284","664","468","468","0","0","0","0","100","1,865","593","5,604"
"    Margin of Error","±2,311","±2,453","±2,754","±1,376","±1,267","±351","±327","±356","±340","±5","±73","±28","±28","±212","±472","±410","±1,112","±1,626","±1,698","±1,764","±821","±723","±189","±237","±321","±310","±5","±73","±28","±28","±194","±357","±312","±785","±1,402","±1,527","±1,728","±825","±785","±260","±179","±163","±163","±28","±28","±28","±28","±66","±347","±194","±611"
"Springfield, OH Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","59,000","53,645","47,992","5,653","4,058","985","610","369","369","0","0","0","0","202","1,491","256","3,037","30,914","28,325","25,078","3,247","2,253","507","487","156","156","0","0","0","0","155","786","168","1,324","28,086","25,320","22,914","2,406","1,805","478","123","213","213","0","0","0","0","47","705","88","1,713"
"    Margin of Error","±1,047","±1,055","±1,057","±590","±454","±288","±193","±135","±135","±29","±29","±29","±29","±172","±273","±87","±481","±696","±652","±662","±369","±291","±165","±187","±86","±86","±29","±29","±29","±29","±169","±219","±74","±315","±832","±838","±820","±337","±274","±175","±60","±86","±86","±29","±29","±29","±29","±41","±176","±46","±290"
"State College, PA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","75,543","58,230","51,571","6,659","5,005","1,070","584","3,849","3,826","12","0","11","0","1,410","5,890","704","5,460","40,469","30,922","27,573","3,349","2,404","533","412","1,983","1,972","0","0","11","0","813","3,532","515","2,704","35,074","27,308","23,998","3,310","2,601","537","172","1,866","1,854","12","0","0","0","597","2,358","189","2,756"
"    Margin of Error","±1,602","±1,512","±1,424","±665","±636","±215","±198","±550","±543","±27","±26","±11","±26","±398","±667","±184","±703","±1,209","±1,061","±992","±396","±378","±142","±157","±384","±385","±26","±26","±11","±26","±227","±536","±164","±395","±1,051","±1,078","±1,054","±393","±353","±129","±82","±365","±357","±27","±26","±26","±26","±226","±341","±78","±508"
"Staunton, VA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","57,675","52,998","48,352","4,646","3,607","766","273","217","210","1","0","0","6","105","1,163","400","2,792","29,532","26,931","24,626","2,305","1,912","285","108","102","95","1","0","0","6","104","817","254","1,324","28,143","26,067","23,726","2,341","1,695","481","165","115","115","0","0","0","0","1","346","146","1,468"
"    Margin of Error","±1,287","±1,277","±1,265","±582","±531","±245","±121","±89","±88","±4","±30","±30","±13","±106","±315","±155","±452","±872","±878","±900","±363","±359","±125","±67","±57","±56","±4","±30","±30","±13","±103","±290","±134","±328","±802","±849","±781","±420","±342","±186","±97","±77","±77","±30","±30","±30","±30","±10","±126","±68","±281"
"Stockton, CA Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","307,317","278,963","241,465","37,498","26,146","6,428","4,924","5,006","2,102","878","1,859","167","0","906","4,050","2,482","15,910","170,625","156,389","135,374","21,015","14,308","3,737","2,970","2,889","1,106","365","1,316","102","0","683","2,000","1,564","7,100","136,692","122,574","106,091","16,483","11,838","2,691","1,954","2,117","996","513","543","65","0","223","2,050","918","8,810"
"    Margin of Error","±3,017","±3,210","±3,516","±1,645","±1,328","±773","±556","±591","±377","±220","±380","±101","±31","±203","±614","±372","±1,350","±1,918","±2,090","±2,293","±1,238","±1,016","±567","±477","±473","±306","±148","±304","±84","±31","±177","±366","±279","±717","±2,295","±2,348","±2,234","±1,023","±869","±405","±337","±335","±196","±180","±187","±60","±31","±102","±489","±242","±1,020"
"Sumter, SC Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","56,812","53,147","47,902","5,245","3,938","615","692","159","157","0","0","0","2","157","1,017","741","1,591","29,313","27,213","24,488","2,725","1,933","292","500","28","26","0","0","0","2","124","732","569","647","27,499","25,934","23,414","2,520","2,005","323","192","131","131","0","0","0","0","33","285","172","944"
"    Margin of Error","±1,172","±1,191","±1,290","±705","±583","±215","±215","±92","±92","±31","±31","±31","±4","±77","±218","±309","±343","±905","±912","±953","±480","±366","±129","±186","±24","±23","±31","±31","±31","±4","±71","±145","±294","±213","±801","±823","±872","±388","±371","±131","±96","±89","±89","±31","±31","±31","±31","±38","±126","±97","±253"
"Syracuse, NY Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","303,001","262,749","238,377","24,372","20,449","2,580","1,343","6,112","5,941","115","9","47","0","823","11,423","3,627","18,267","155,697","136,221","123,673","12,548","10,552","1,150","846","2,540","2,410","92","0","38","0","543","5,901","1,765","8,727","147,304","126,528","114,704","11,824","9,897","1,430","497","3,572","3,531","23","9","9","0","280","5,522","1,862","9,540"
"    Margin of Error","±2,699","±2,625","±2,656","±1,119","±991","±409","±273","±551","±558","±51","±9","±52","±29","±199","±799","±552","±1,056","±1,603","±1,679","±1,642","±689","±611","±227","±233","±346","±338","±48","±29","±49","±29","±151","±554","±438","±617","±1,863","±1,845","±1,889","±718","±656","±269","±146","±457","±455","±18","±9","±12","±29","±108","±462","±315","±735"
"Tallahassee, FL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","182,080","161,020","145,512","15,508","12,042","2,420","1,046","2,595","2,534","0","0","0","61","960","3,602","1,822","12,081","89,209","78,966","71,751","7,215","5,508","1,194","513","1,107","1,092","0","0","0","15","659","1,727","1,275","5,475","92,871","82,054","73,761","8,293","6,534","1,226","533","1,488","1,442","0","0","0","46","301","1,875","547","6,606"
"    Margin of Error","±2,173","±2,546","±2,734","±1,093","±924","±603","±277","±490","±490","±34","±34","±34","±64","±276","±623","±360","±1,198","±1,379","±1,673","±1,853","±679","±630","±361","±157","±304","±301","±34","±34","±34","±24","±239","±460","±313","±698","±1,694","±1,628","±1,742","±822","±638","±437","±185","±344","±352","±34","±34","±34","±58","±120","±369","±183","±842"
"Tampa-St. Petersburg-Clearwater, FL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","1,453,184","1,243,964","1,119,737","124,227","95,949","16,530","11,748","16,670","16,220","205","110","18","117","8,437","19,863","23,644","140,606","751,797","641,982","578,648","63,334","47,993","8,599","6,742","8,046","7,795","128","66","0","57","6,114","11,539","14,860","69,256","701,387","601,982","541,089","60,893","47,956","7,931","5,006","8,624","8,425","77","44","18","60","2,323","8,324","8,784","71,350"
"    Margin of Error","±5,656","±6,354","±6,072","±3,398","±3,234","±1,461","±1,022","±1,346","±1,330","±126","±97","±27","±88","±915","±1,434","±1,392","±3,633","±3,925","±4,418","±4,692","±2,266","±2,060","±1,009","±807","±862","±861","±108","±80","±34","±43","±710","±1,037","±1,138","±2,484","±4,522","±5,194","±5,029","±2,066","±1,915","±728","±571","±908","±891","±55","±46","±27","±74","±484","±784","±851","±2,539"
"Terre Haute, IN Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","81,533","74,281","66,123","8,158","6,605","766","787","526","469","54","3","0","0","297","2,655","814","2,960","42,632","38,988","34,659","4,329","3,494","393","442","205","202","0","3","0","0","224","1,274","542","1,399","38,901","35,293","31,464","3,829","3,111","373","345","321","267","54","0","0","0","73","1,381","272","1,561"
"    Margin of Error","±1,080","±1,184","±1,211","±646","±639","±218","±198","±239","±219","±77","±6","±29","±29","±113","±367","±198","±414","±834","±780","±815","±453","±398","±129","±143","±157","±157","±29","±6","±29","±29","±91","±222","±172","±280","±775","±817","±766","±441","±430","±155","±122","±159","±134","±77","±29","±29","±29","±57","±330","±115","±278"
"Texarkana, TX-AR Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","59,262","56,430","51,859","4,571","3,419","459","693","212","206","0","0","6","0","87","459","636","1,438","29,963","28,477","26,104","2,373","1,907","185","281","98","98","0","0","0","0","82","271","484","551","29,299","27,953","25,755","2,198","1,512","274","412","114","108","0","0","6","0","5","188","152","887"
"    Margin of Error","±1,206","±1,233","±1,141","±621","±497","±162","±268","±131","±131","±29","±29","±9","±29","±77","±167","±177","±263","±959","±944","±869","±437","±352","±91","±162","±104","±104","±29","±29","±29","±29","±77","±130","±155","±163","±828","±909","±824","±371","±302","±122","±226","±65","±64","±29","±29","±9","±29","±9","±85","±72","±202"
"The Villages, FL Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","25,378","19,942","18,472","1,470","1,049","246","175","36","36","0","0","0","0","441","337","1,739","2,883","13,073","9,911","9,198","713","591","88","34","32","32","0","0","0","0","405","226","1,202","1,297","12,305","10,031","9,274","757","458","158","141","4","4","0","0","0","0","36","111","537","1,586"
"    Margin of Error","±1,467","±1,134","±1,145","±342","±292","±129","±146","±38","±38","±34","±34","±34","±34","±502","±160","±467","±510","±946","±771","±752","±205","±192","±55","±24","±37","±37","±34","±34","±34","±34","±501","±121","±396","±283","±944","±818","±856","±241","±180","±103","±144","±9","±9","±34","±34","±34","±34","±43","±107","±188","±368"
"Toledo, OH Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","299,411","272,959","251,240","21,719","16,864","2,498","2,357","3,215","3,046","8","11","20","130","859","7,476","2,508","12,394","154,907","141,287","131,046","10,241","8,045","1,079","1,117","1,902","1,814","0","11","0","77","604","3,981","1,298","5,835","144,504","131,672","120,194","11,478","8,819","1,419","1,240","1,313","1,232","8","0","20","53","255","3,495","1,210","6,559"
"    Margin of Error","±2,995","±2,976","±2,815","±1,206","±1,072","±409","±497","±489","±478","±16","±16","±23","±126","±179","±641","±336","±856","±1,784","±1,822","±1,798","±811","±644","±269","±332","±421","±419","±29","±16","±29","±74","±154","±515","±237","±526","±1,977","±1,962","±1,953","±890","±774","±291","±282","±277","±271","±16","±29","±23","±59","±102","±491","±257","±637"
"Topeka, KS Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","110,271","100,489","89,334","11,155","8,261","1,843","1,051","932","919","0","0","0","13","110","2,020","875","5,845","57,006","52,187","46,362","5,825","4,281","1,036","508","380","374","0","0","0","6","107","1,247","623","2,462","53,265","48,302","42,972","5,330","3,980","807","543","552","545","0","0","0","7","3","773","252","3,383"
"    Margin of Error","±1,453","±1,559","±1,547","±644","±492","±334","±253","±263","±262","±26","±26","±26","±16","±69","±378","±217","±592","±945","±1,029","±1,051","±435","±347","±244","±176","±169","±168","±26","±26","±26","±10","±69","±308","±178","±366","±943","±1,038","±1,005","±423","±341","±188","±161","±164","±163","±26","±26","±26","±12","±5","±181","±102","±483"
"Trenton-Princeton, NJ Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","174,502","138,039","119,501","18,538","13,264","3,317","1,957","11,709","3,016","440","8,087","166","0","548","6,779","2,256","15,171","92,299","72,263","61,876","10,387","7,026","2,249","1,112","6,747","1,316","317","4,996","118","0","458","3,510","1,116","8,205","82,203","65,776","57,625","8,151","6,238","1,068","845","4,962","1,700","123","3,091","48","0","90","3,269","1,140","6,966"
"    Margin of Error","±2,325","±2,123","±2,038","±1,354","±1,047","±658","±434","±828","±490","±162","±653","±115","±30","±154","±645","±543","±1,013","±1,613","±1,357","±1,310","±869","±725","±537","±298","±630","±287","±145","±526","±97","±30","±147","±448","±439","±711","±1,677","±1,500","±1,475","±884","±717","±258","±256","±577","±358","±86","±423","±46","±30","±63","±419","±305","±599"
"Tucson, AZ Metro Area","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
